device_datetime,device_serial,transport_uuid,influx_insert_time,temperature,humidity,mkt,lat,lon,lbstime,shock,battery,src,exp,acc,accx,accy,accz,tiltx,tilty,tiltz,motion,ap,dw_inserted_at,dw_updated_at
2024-12-15 05:28:49,VC6M6019,,2024-12-15 05:34:38.93,16.0,33.0,9.5566E-16,,,1734240300000,0.0,,,12.4,1.0,0.0,-0.1,1.0,-1.6,-4.1,-85.6,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 05:32:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 05:34:38.902,,,1.2604E-16,31.953741,117.343781,,,40.0,1,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 05:38:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,15.9,32.0,9.4429E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 05:38:49,VC6M6019,,2024-12-15 05:47:10.826,15.9,32.0,9.4429E-16,,,1734240720000,0.0,,,12.0,1.0,0.0,-0.1,1.0,-1.3,-4.5,-85.3,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 05:45:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 05:47:10.838,,,1.2604E-16,31.953741,117.343781,,,40.0,1,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 05:48:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,16.2,32.0,9.7878E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 05:48:49,VC6M6019,,2024-12-15 05:52:51.423,16.2,32.0,9.7878E-16,,,1734241500000,0.0,,,12.0,1.0,0.0,-0.1,1.0,-1.8,-4.9,-84.8,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 05:52:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 05:52:51.424,,,1.2604E-16,31.953564,117.347363,,,40.0,2,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 05:58:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,16.1,32.0,9.6715E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 05:58:49,VC6M6019,,2024-12-15 06:05:43.188,16.1,32.0,9.6715E-16,,,1734241920000,0.0,,,11.6,1.0,0.0,-0.1,1.0,-1.4,-4.2,-85.6,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 06:05:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 06:05:43.19,,,1.2604E-16,31.953564,117.347363,,,40.0,2,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 06:08:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,16.3,32.0,9.9054E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 06:08:49,VC6M6019,,2024-12-15 06:12:58.613,16.3,32.0,9.9054E-16,,,1734242700000,0.0,,,11.6,1.0,0.0,-0.1,1.0,-1.9,-5.0,-84.7,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 06:13:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 06:12:58.614,,,1.2604E-16,31.953564,117.347363,,,50.0,1,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 06:18:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,16.3,32.0,9.9054E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 06:18:49,VC6M6019,,2024-12-15 06:25:34.863,16.3,32.0,9.9054E-16,,,1734243180000,0.0,,,11.4,1.0,0.0,-0.1,1.0,-1.2,-4.1,-85.7,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 06:25:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 06:25:34.864,,,1.2604E-16,31.953564,117.347363,,,40.0,1,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 06:28:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,16.5,31.0,1.01445E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 06:28:49,VC6M6019,,2024-12-15 06:32:59.461,16.5,31.0,1.01445E-15,,,1734243900000,0.0,,,11.4,1.0,0.0,-0.1,1.0,-1.6,-4.7,-85.1,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 06:33:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 06:32:59.46,,,1.2604E-16,31.953564,117.347363,,,40.0,1,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 06:38:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,16.5,31.0,1.01445E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 06:38:49,VC6M6019,,2024-12-15 06:45:37.612,16.5,31.0,1.01445E-15,,,1734244380000,0.0,,,11.4,1.0,0.0,-0.1,1.0,-1.3,-4.1,-85.7,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 06:45:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 06:45:37.612,,,1.2604E-16,31.953564,117.347363,,,40.0,1,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 06:48:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,16.7,31.0,1.03891E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 06:48:49,VC6M6019,,2024-12-15 06:52:48.608,16.7,31.0,1.03891E-15,,,1734245100000,0.0,,,11.2,1.0,0.0,-0.1,1.0,-1.1,-4.8,-85.1,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 06:52:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 06:52:48.609,,,1.2604E-16,31.953741,117.343781,,,40.0,1,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 06:58:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,16.6,31.0,1.02661E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 06:58:49,VC6M6019,,2024-12-15 07:05:53.375,16.6,31.0,1.02661E-15,,,1734245520000,0.0,,,11.0,1.0,0.0,-0.1,1.0,-1.4,-4.2,-85.5,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 07:06:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 07:05:53.376,,,1.2604E-16,31.953741,117.343781,,,40.0,1,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 07:08:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,16.9,31.0,1.06392E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 07:08:49,VC6M6019,,2024-12-15 07:12:40.8,16.9,31.0,1.06392E-15,,,1734246360000,0.0,,,10.8,1.0,0.0,-0.1,1.0,-1.3,-4.4,-85.4,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 07:12:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 07:12:40.798,,,1.2604E-16,31.953534,117.347375,,,40.0,2,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 07:18:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,16.8,31.0,1.05134E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 07:18:49,VC6M6019,,2024-12-15 07:25:41.599,16.8,31.0,1.05134E-15,,,1734246720000,0.0,,,10.6,1.0,0.0,-0.1,1.0,-1.2,-4.6,-85.3,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 07:25:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 07:25:41.6,,,1.2604E-16,31.953534,117.347375,,,40.0,2,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 07:28:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.0,31.0,1.07663E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 07:28:49,VC6M6019,,2024-12-15 07:32:44.053,17.0,31.0,1.07663E-15,,,1734247500000,0.0,,,10.2,1.0,0.0,-0.1,1.0,-1.4,-4.5,-85.3,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 07:32:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 07:32:44.055,,,1.2604E-16,31.953534,117.347375,,,40.0,2,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 07:38:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,16.9,31.0,1.06392E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 07:38:49,VC6M6019,,2024-12-15 07:47:44.892,16.9,31.0,1.06392E-15,,,1734247920000,0.0,,,10.0,1.0,0.0,-0.1,1.0,-1.3,-5.2,-84.6,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 07:45:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 07:47:44.908,,,1.2604E-16,31.953534,117.347375,,,50.0,1,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 07:48:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.1,31.0,1.08949E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 07:48:49,VC6M6019,,2024-12-15 07:52:50.915,17.1,31.0,1.08949E-15,,,1734248700000,0.0,,,9.6,1.0,0.0,-0.1,1.0,-1.4,-4.2,-85.6,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 07:52:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 07:52:50.916,,,1.2604E-16,31.953741,117.343781,,,50.0,1,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 07:58:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.0,30.0,1.07663E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 07:58:49,VC6M6019,,2024-12-15 08:05:37.18,17.0,30.0,1.07663E-15,,,1734249120000,0.0,,,9.2,1.0,0.0,-0.1,1.0,-1.1,-4.1,-85.8,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 08:05:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 08:05:37.181,,,1.2604E-16,31.953741,117.343781,,,40.0,1,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 08:08:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.2,30.0,1.10250E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 08:08:49,VC6M6019,,2024-12-15 08:12:59.801,17.2,30.0,1.10250E-15,,,1734249900000,0.0,,,9.0,1.0,0.0,-0.1,1.0,-1.6,-4.8,-85.0,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 08:13:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 08:12:59.802,,,1.2604E-16,31.956284,117.350283,,,40.0,1,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 08:18:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.1,31.0,1.08949E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 08:18:49,VC6M6019,,2024-12-15 08:25:38.577,17.1,31.0,1.08949E-15,,,1734250380000,0.0,,,8.8,1.0,0.0,-0.1,1.0,-1.3,-4.0,-85.8,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 08:25:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 08:25:39.574,,,1.2604E-16,31.953741,117.343781,,,50.0,1,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 08:28:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.2,31.0,1.10250E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 08:28:49,VC6M6019,,2024-12-15 08:32:59.182,17.2,31.0,1.10250E-15,,,1734251100000,0.0,,,8.4,1.0,0.0,-0.1,1.0,-1.4,-4.2,-85.5,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 08:33:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 08:32:59.183,,,1.2604E-16,31.953741,117.343781,,,40.0,1,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 08:38:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.1,32.0,1.08949E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 08:38:49,VC6M6019,,2024-12-15 08:45:39.873,17.1,32.0,1.08949E-15,,,1734251580000,0.0,,,8.2,1.0,0.0,-0.1,1.0,-1.2,-5.2,-84.6,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 08:45:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 08:45:39.874,,,1.2604E-16,31.953741,117.343781,,,40.0,1,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 08:48:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.3,32.0,1.11565E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 08:48:49,VC6M6019,,2024-12-15 08:52:50.524,17.3,32.0,1.11565E-15,,,1734252300000,0.0,,,8.0,1.0,0.0,-0.1,1.0,-1.2,-4.3,-85.5,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 08:53:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 08:52:50.525,,,1.2604E-16,31.953741,117.343781,,,40.0,1,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 08:58:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.2,32.0,1.10250E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 08:58:49,VC6M6019,,2024-12-15 09:05:41.707,17.2,32.0,1.10250E-15,,,1734252780000,0.0,,,7.8,1.0,0.0,-0.1,1.0,-1.5,-4.7,-85.1,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 09:05:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 09:05:41.708,,,1.2604E-16,31.953741,117.343781,,,50.0,2,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 09:08:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.3,32.0,1.11565E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 09:08:49,VC6M6019,,2024-12-15 09:12:53.134,17.3,32.0,1.11565E-15,,,1734253500000,0.0,,,7.6,1.0,0.0,-0.1,1.0,-1.3,-4.2,-85.6,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 09:13:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 09:12:53.137,,,1.2604E-16,31.953741,117.343781,,,40.0,2,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 09:18:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.2,33.0,1.10250E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 09:18:49,VC6M6019,,2024-12-15 09:25:39.213,17.2,33.0,1.10250E-15,,,1734253980000,0.0,,,7.8,1.0,0.0,-0.1,1.0,-1.2,-4.3,-85.5,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 09:25:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 09:25:39.215,,,1.2604E-16,31.953741,117.343781,,,50.0,2,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 09:28:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.4,33.0,1.12895E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 09:28:49,VC6M6019,,2024-12-15 09:33:00.6,17.4,33.0,1.12895E-15,,,1734254700000,0.0,,,7.8,1.0,0.0,-0.1,1.0,-1.2,-4.2,-85.6,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 09:33:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 09:33:00.6,,,1.2604E-16,31.953741,117.343781,,,40.0,1,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 09:38:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.3,33.0,1.11565E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 09:38:49,VC6M6019,,2024-12-15 09:45:44.772,17.3,33.0,1.11565E-15,,,1734255180000,0.0,,,7.8,1.0,0.0,-0.1,1.0,-1.3,-4.5,-85.3,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 09:45:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 09:45:44.772,,,1.2604E-16,31.953741,117.343781,,,40.0,1,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 09:48:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.4,32.0,1.12895E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 09:48:49,VC6M6019,,2024-12-15 09:52:50.511,17.4,32.0,1.12895E-15,,,1734255900000,0.0,,,7.8,1.0,0.0,-0.1,1.0,-1.3,-4.4,-85.4,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 09:52:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 09:52:50.512,,,1.2604E-16,31.953741,117.343781,,,50.0,1,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 09:58:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.2,33.0,1.10250E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 09:58:49,VC6M6019,,2024-12-15 10:05:37.379,17.2,33.0,1.10250E-15,,,1734256320000,0.0,,,7.8,1.0,0.0,-0.1,1.0,-1.9,-4.3,-85.3,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 10:05:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 10:05:37.379,,,1.2604E-16,31.953741,117.343781,,,40.0,1,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 10:08:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.3,32.0,1.11565E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 10:08:49,VC6M6019,,2024-12-15 10:12:46.753,17.3,32.0,1.11565E-15,,,1734257100000,0.0,,,7.8,1.0,0.0,-0.1,1.0,-1.3,-4.0,-85.8,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 10:12:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 10:12:46.754,,,1.2604E-16,31.953741,117.343781,,,50.0,1,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 10:18:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.1,33.0,1.08949E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 10:18:49,VC6M6019,,2024-12-15 10:25:49.478,17.1,33.0,1.08949E-15,,,1734257520000,0.0,,,7.8,1.0,0.0,-0.1,1.0,-1.2,-4.5,-85.4,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 10:25:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 10:25:49.479,,,1.2604E-16,31.953741,117.343781,,,40.0,1,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 10:28:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.2,33.0,1.10250E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 10:28:49,VC6M6019,,2024-12-15 10:32:46.975,17.2,33.0,1.10250E-15,,,1734258300000,0.0,,,7.8,1.0,0.0,-0.1,1.0,-1.4,-5.7,-84.2,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 10:32:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 10:32:46.976,,,1.2604E-16,31.953534,117.347375,,,50.0,2,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 10:38:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.0,33.0,1.07663E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 10:38:49,VC6M6019,,2024-12-15 10:45:28.98,17.0,33.0,1.07663E-15,,,1734258720000,0.0,,,7.8,1.0,0.0,-0.1,1.0,-1.3,-4.8,-85.1,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 10:45:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 10:45:28.981,,,1.2604E-16,31.953534,117.347375,,,50.0,2,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 10:48:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.1,31.0,1.08949E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 10:48:49,VC6M6019,,2024-12-15 10:52:40.511,17.1,31.0,1.08949E-15,,,1734259500000,0.0,,,7.8,1.0,0.0,-0.1,1.0,-1.3,-4.1,-85.7,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 10:52:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 10:52:40.512,,,1.2604E-16,31.953534,117.347375,,,50.0,2,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 10:58:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,16.9,32.0,1.06392E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 10:58:49,VC6M6019,,2024-12-15 11:05:36.419,16.9,32.0,1.06392E-15,,,1734259920000,0.0,,,7.8,1.0,0.0,-0.1,1.0,-1.2,-4.4,-85.5,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 11:05:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 11:05:36.42,,,1.2604E-16,31.953534,117.347375,,,40.0,1,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 11:08:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.0,30.0,1.07663E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 11:08:49,VC6M6019,,2024-12-15 11:12:40.765,17.0,30.0,1.07663E-15,,,1734260700000,0.0,,,7.8,1.0,0.0,-0.1,1.0,-1.4,-4.4,-85.4,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 11:12:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 11:12:40.764,,,1.2604E-16,31.953534,117.347375,,,50.0,2,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 11:18:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,16.8,30.0,1.05134E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-15 11:18:49,VC6M6019,,2024-12-15 11:25:27.671,16.8,30.0,1.05134E-15,,,1734261120000,0.0,,,7.8,1.0,0.0,-0.1,1.0,-1.3,-4.1,-85.7,0.0,0.0,2024-12-16 00:33:41,2025-01-23 05:10:41
2024-12-15 11:25:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-15 11:25:27.674,,,1.2604E-16,31.953534,117.347375,,,40.0,2,,,,,,,,,,,2024-12-16 00:33:41,2025-01-23 05:10:41
